X,Y,DISTRICT,SITE_ID,PROJECT_NAME,PROJECT_ID,STATUS,PROJECT_MGR,OGC_NUMBER,ISDR_DATE,CONTAMINANTS,OFFSITECOC,ADDRESS,CITY,ZIP5,ZIP4,COUNTY_ID,DATUM_ID,METHOD_ID,FEATURE,OBJECT_OF_INTEREST,PROXIMITY_TO_OBJECT,LAT_DD,LAT_MM,LAT_SS,LONG_DD,LONG_MM,LONG_SS,GIS_ALBX,GIS_ALBY,COLLECT_USERNAME,COLLECT_AFFILIATION,COLLECT_PROGRAM_ID,COLLECT_DATE,MAP_SOURCE,MAP_SOURCE_SCALE,INTERPOLATION_SCALE,COORDINATE_ACCURACY_ID,VERIFY_METHOD_ID,VERIFIER_USERNAME,VERIFIER_AFFILIATION,VERIFYING_PROGRAM_ID,VERIFICATION_DATE,OBJECTID,DOCUMENTS
-81.389724005098714,28.671435513418675,CD,159371,DUKE FLORIDA POWER - ALTAMONTE SPRINGS DOUGLAS  - PROGRESS,228670,CLOSED,MELTON_D,,1999-08-13T00:00:00.000Z,Chlorinated Solvent,Y,607 NORTH DOUGLAS AVE,ALTAMONTE SPRINGS,,,59,HARN,DPHO,Chorinated solvents - gw,CAP_RAP SITE,EXACT,28,40,17.1485,81,23,22.9952,654609,521057,GRANDE_M,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-01-04T14:51:33.000Z,1999 doqs,5000,,4,DPHO,WOEBER_A,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-10-19T13:51:06.000Z,2070,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_159371/gis-facility!search
-80.695016652647254,28.355533287849909,CD,205126,EMF INC,262144,CLOSED,MELTON_D,,2002-07-26T00:00:00.000Z,,,124 IMPERIAL ST,MERRITT ISLAND,32952,,5,HARN,UNVR,Metals,CAP_RAP SITE,CENTR,28,21,19.9007,80,41,42.0495,723297.44,487612.29,WOEBER_A,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-08-04T08:21:59.000Z,1999 doqs,4999,,4,DPHO,WOEBER_A,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-08-04T08:21:59.000Z,2857,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_205126/gis-facility!search
-81.399980111521415,28.456928822346455,CD,173008,FAIRWAY CHRYSLER PLYMOUTH,240478,CLOSED,MELTON_D,,2000-07-18T00:00:00.000Z,PCE,N,7530 SOUTH ORANGE BLOSSOM TRAIL,ORLANDO,32809,6902,48,NAD83,UNVR,CAR DEALERSHIP AND SERVI,CAP_RAP SITE,EXACT,28,27,24.9246,81,23,59.9172,654111.2,497218.86,,,CL,2000-07-18T00:00:00.000Z,1999 doqs,5000,,4,DPHO,WOEBER_A,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-08-12T09:43:49.000Z,2321,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_173008/gis-facility!search
-81.383030248950007,28.544057176601783,CD,209807,FAMU LAW SCHOOL SITE,265448,CLOSED,HOUSTON_G,,2002-02-27T00:00:00.000Z,SOLVENTS,Y, BETWEEN HUGHEY AVENUE & BEGGS AVE,ORLANDO,,,48,NAD83,DPHO,location - TCE,CAP_RAP SITE,EXACT,28,32,38.5866,81,22,58.8977,655561.67,506928.1,,,CL,2003-02-04T00:00:00.000Z,1999 doqs,4999,,4,DPHO,WOEBER_A,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-10-07T09:42:49.000Z,2902,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_209807/gis-facility!search
-81.416100456476357,28.666105288905712,CD,210790,FIFTH AVE $1.50 CLEANERS,266048,CLOSED,KRAUS_M,,2003-02-21T00:00:00.000Z,PCE,N,801 SR 436,ALTAMONTE SPRINGS,31714,,59,HARN,DPHO,location of PCE in gw,CAP_RAP SITE,EXACT,28,39,57.9597,81,24,57.9504,652048.75,520411.17,WOEBER_A,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2006-01-31T08:38:43.000Z,1999 doqs,4999,,4,DPHO,WOEBER_A,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2006-01-31T08:38:43.000Z,2911,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_210790/gis-facility!search
-81.884803098221909,28.813624672716308,CD,193586,FIRST BAPTIST CHURCH OF LEESBURG,254369,CLOSED,MELTON_D,,2001-11-02T00:00:00.000Z,,,220 N 13TH ST,LEESBURG,,,35,HARN,UNVR,,CAP_RAP SITE,CENTR,28,48,49.0294,81,53,5.2794,606053.28,535920.33,WOEBER_A,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-08-10T13:28:24.000Z,1999 doqs,5000,,4,DPHO,WOEBER_A,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-08-10T13:28:23.000Z,2770,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_193586/gis-facility!search
-81.427136343208502,28.510144695597948,CD,217314,FLORIDA DRYCLEANERS,268028,CLOSED,KRAUS_M,N,2003-06-20T00:00:00.000Z,solvents,N,4071 LB MCLEOD ROAD,ORLANDO,,,48,NAD83,DPHO,at loc of PCE in gw MW,CAP_RAP SITE,EXACT,28,30,36.5017,81,25,37.6796,651334.25,503072.26,,,CL,,1999 doqs,3997,,4,DPHO,WOEBER_A,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-10-11T14:33:36.000Z,2940,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_217314/gis-facility!search
-81.770645000901993,28.557879725521328,CD,196904,FORMER CSXT - NORQUIST SITE,256396,CLOSED,MELTON_D,,2002-01-11T00:00:00.000Z,,,490 WEST AVE,CLERMONT,,,35,NAD83,DPHO,,CAP_RAP SITE,EXACT,28,33,28.3478,81,46,14.3104,617685.73,507719.37,,,CL,,1999 doqs,5000,,4,DPHO,WOEBER_A,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2006-01-19T11:26:56.000Z,2801,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_196904/gis-facility!search
-80.82500739518224,28.644457160443423,CD,186011,FORMER HOLLOWAY PARCEL/BREVARD COUNTY,249614,CLOSED,HOUSTON_G,,2001-06-05T00:00:00.000Z,,,2171 JAY JAY ROAD,TITUSVILLE,,,5,NAD83,DPHO,,CAP_RAP SITE,APPRX,28,38,40.0264,80,49,30.016,709757.62,519353.79,,,CL,,1999 doqs,5000,,4,DPHO,WOEBER_A,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2006-01-12T14:31:36.000Z,2680,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_186011/gis-facility!search
-80.703672628723098,28.38365207255876,CD,161090,NU TOUCH CLEANERS,230480,CLOSED,MELTON_D,,1999-07-08T00:00:00.000Z,doQ - ok,,203 CROCKETT BOULEVARD,MERRITT ISLAND,32953,,5,NAD83,DPHO,at loc of TCE in gw,CAP_RAP SITE,EXACT,28,23,1.1283,80,42,13.211,722367.31,490710.75,,,CL,,1999 doqs,5000,,4,DPHO,WOEBER_A,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-12-12T07:39:32.000Z,2122,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_161090/gis-facility!search
-81.432191318415263,28.547451926228643,CD,164392,ORANGE COUNTY -BUXBAUM PROPERTY,228190,CLOSED,CARRICK_B,,1999-04-02T00:00:00.000Z,,,4210 - 4250 OLD WINTER GARDEN ROAD,ORLANDO,,,48,NAD83,DPHO,DOQ/ok,CAP_RAP SITE,EXACT,28,32,50.8077,81,25,55.8775,650754.48,507203.77,,,CL,,1999 doqs,4999,,4,DPHO,WOEBER_A,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2006-01-11T14:19:35.000Z,2062,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_164392/gis-facility!search
-81.356104772145827,28.639409145593376,CD,174134,OYLER AUTOMOTIVE SERVICES AND SALES,245118,CLOSED,MELTON_D,,2001-01-24T00:00:00.000Z,,,1109 N AVE,MAITLAND,32751,,59,NAD83,DPHO,,CAP_RAP SITE,EXACT,28,38,21.8536,81,21,21.966,657964.16,517571.2,,,CL,,1999 doqs,5000,,4,DPHO,WOEBER_A,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2006-01-31T10:43:43.000Z,2472,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_174134/gis-facility!search
-80.75027283551556,28.356575064371309,CD,28898,PARADISE FORD ANOMALY  AKA  WARREN WOOTEN FORD,254992,CLOSED,THOMPSON_JL,No,2001-12-18T00:00:00.000Z,Phenol and Methylphenol,No,1360 W. KING ST.,COCOA,32922,,5,NAD83,DPHO,at loc of gw cont,CAP_RAP SITE,EXACT,28,21,23.6511,80,45,0.9717,717890,487584,,,CL,,1999 doqs,5000,,4,DPHO,WOEBER_A,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-12-07T15:45:30.000Z,2786,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_28898/gis-facility!search
-81.395088477716456,28.633419308906277,CD,216261,PARK CENTER BUILDING,269468,CLOSED,JEWSBURY_T,,2003-06-16T00:00:00.000Z,hydraulic fluid,N,2500 MAITLAND CENTER PARKWAY,MAITLAND,32751,,48,NAD83,DPHO,loc of hyd fluid leak,CAP_RAP SITE,EXACT,28,38,0.2902,81,23,42.3073,654175.19,516825.3,,,CL,2003-06-24T00:00:00.000Z,1999 doqs,4999,,4,DPHO,WOEBER_A,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-10-18T09:13:14.000Z,2970,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_216261/gis-facility!search
-81.325578417861749,28.278576975758458,CD,219086,PARTIN SETTLEMENT RD,270939,CLOSED,THOMPSON_JL,,2003-07-30T00:00:00.000Z,Pesticide,N,PARTIN SETTLEMENT RD,KISSIMMEE,34744,,49,NAD83,DPHO,at loc of pesticide in gw,CAP_RAP SITE,EXACT,28,16,42.8581,81,19,32.0712,661811.31,477571.75,,,CL,2003-08-15T00:00:00.000Z,1999 doqs,5000,,4,DPHO,WOEBER_A,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-10-19T14:46:13.000Z,2995,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_219086/gis-facility!search
-81.299227538406583,28.787479849186767,CD,30517,PAULUCCI 25TH STREET WAREHOUSE NORTH 2003 BEGIN,269752,CLOSED,MELTON_D,,2003-06-02T00:00:00.000Z,Chlorinated Solvent,N,2380 WEST 25TH STREET,SANFORD,,,59,NAD83,DPHO,at loc of pce in gw,CAP_RAP SITE,EXACT,28,47,14.908,81,17,57.208,662994.94,534041.05,,,CL,2006-01-23T00:00:00.000Z,1999 doqs,5000,,4,DPHO,WOEBER_A,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-11-04T09:53:00.000Z,2975,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_30517/gis-facility!search
-81.299227538406583,28.787479849186767,CD,30517,PAULUCCI WAREHOUSE NORTH,244290,CLOSED,HOUSTON_G,,1994-07-28T00:00:00.000Z,,,2380 WEST 25TH STREET,SANFORD,,,59,NAD83,DPHO,at loc of pce in gw,CAP_RAP SITE,EXACT,28,47,14.908,81,17,57.208,662994.94,534041.05,,,CL,2006-01-23T00:00:00.000Z,1999 doqs,5000,,4,DPHO,WOEBER_A,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-11-04T09:53:00.000Z,2457,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_30517/gis-facility!search
-81.299227538406583,28.787479849186767,CD,30517,PAULUCCI WAREHOUSE SOUTH,244354,CLOSED,HOUSTON_G,,2000-06-14T00:00:00.000Z,,,2380 WEST 25TH STREET,SANFORD,,,59,NAD83,DPHO,at loc of pce in gw,CAP_RAP SITE,EXACT,28,47,14.908,81,17,57.208,662994.94,534041.05,,,CL,2006-01-23T00:00:00.000Z,1999 doqs,5000,,4,DPHO,WOEBER_A,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-11-04T09:53:00.000Z,2459,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_30517/gis-facility!search
-81.299227538406583,28.787479849186767,CD,30517,PAULUCCI WAREHOUSE XYLENES,244355,CLOSED,HOUSTON_G,,2000-08-30T00:00:00.000Z,,,2380 WEST 25TH STREET,SANFORD,,,59,NAD83,DPHO,at loc of pce in gw,CAP_RAP SITE,EXACT,28,47,14.908,81,17,57.208,662994.94,534041.05,,,CL,2006-01-23T00:00:00.000Z,1999 doqs,5000,,4,DPHO,WOEBER_A,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-11-04T09:53:00.000Z,2460,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_30517/gis-facility!search
-81.003057268539479,29.128286910518945,CD,220089,PORT ORANGE K-MART,271085,CLOSED,KRAUS_M,,2003-09-04T00:00:00.000Z,ammonia,U,3813 S NOVA ROAD,PORT ORANGE,32173,,64,NAD83,DPHO,at loc of NH4 in gw MWs,CAP_RAP SITE,EXACT,29,7,41.8131,81,0,10.9953,691085.41,572633.22,,,CL,2003-12-31T00:00:00.000Z,1999 doqs,5000,,4,DPHO,WOEBER_A,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-10-19T15:45:43.000Z,3000,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_220089/gis-facility!search
-81.347828106936106,28.773993399770944,CD,214813,PRODUCTO LURE,268386,CLOSED,HOUSTON_G,N,2003-03-10T00:00:00.000Z,PCE,N,590 RINEHART RD,LAKE MARY,32746,,59,HARN,DPHO,loc of pce in gw well,CAP_RAP SITE,EXACT,28,46,26.3568,81,20,52.17,658450,532531,GRANDE_M,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2004-12-03T09:51:44.000Z,1999 doqs,5000,,4,DPHO,WOEBER_A,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-10-11T13:54:06.000Z,2956,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_214813/gis-facility!search
-80.619702789440524,28.094174781548347,CD,177697,KMART #3469,243880,CLOSED,MELTON_D,,2001-01-16T00:00:00.000Z,Hydraulic Fluid,N,850 SOUTH APOLLO BLVD,MELBOURNE,32935,,5,NAD83,DPHO,HYDRAULIC OIL DISCHARGE,CAP_RAP SITE,EXACT,28,5,39.0103,80,37,10.9197,731457.73,458796.67,,,CL,2000-12-06T00:00:00.000Z,1999 doqs,5000,,4,DPHO,WOEBER_A,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2006-01-12T14:40:19.000Z,2443,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_177697/gis-facility!search
-81.278848142170801,28.768648234212538,CD,206520,KMART #7228,259958,CLOSED,MELTON_D,,1993-02-15T00:00:00.000Z,,,3101 ORLANDO DR,SANFORD,32773,,59,NAD83,DPHO,TRPH - well location,CAP_RAP SITE,EXACT,28,46,7.1142,81,16,43.8422,665183.52,532083.86,,,CL,2002-11-15T00:00:00.000Z,1999 doqs,5000,,4,DPHO,WOEBER_A,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2006-01-31T10:31:22.000Z,2830,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_206520/gis-facility!search
-81.891516822596728,28.833133677589302,CD,206277,KMART #7231,263141,CLOSED,KRAUS_M,,2002-10-28T00:00:00.000Z,,,1715 N CITRUS BLVD,LEESBURG,,,35,HARN,DPHO,Hydraulic fluid,CAP_RAP SITE,PROMF,28,49,59.2618,81,53,29.4488,605361.79,538074.72,WOEBER_A,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2006-01-19T13:28:11.000Z,1999 doqs,5000,,4,DPHO,WOEBER_A,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2006-01-19T13:28:11.000Z,2874,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_206277/gis-facility!search
-81.295834220421881,28.463090160075392,CD,164389,LEE VISTA PROPERTY,233506,CLOSED,MEYERS_E,,1999-12-29T00:00:00.000Z,,,6901 TPC DRIVE,ORLANDO,,,48,HARN,DPHO,dqook,CAP_RAP SITE,CENTR,28,27,47.1054,81,17,44.9921,664272.52,498121.64,WOEBER_A,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2006-01-26T10:57:17.000Z,1999 doqs,5000,,4,DPHO,WOEBER_A,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2006-01-26T10:57:17.000Z,2183,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_164389/gis-facility!search
-81.504956250647325,28.388246663730875,CD,205247,MAJESTIC CLEANERS,262302,CLOSED,HARRINGTON_DR,,2002-02-20T00:00:00.000Z,,,12177 S APOPKA VINELAND RD,BUENA VISTA,,,48,HARN,DPHO,Chlorinated solvents,CAP_RAP SITE,ENTRA,28,23,17.6689,81,30,17.8312,644006.66,489380.67,WOEBER_A,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-11-08T10:51:06.000Z,1999 doqs,5000,,3,DPHO,WOEBER_A,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-11-08T10:51:06.000Z,2861,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_205247/gis-facility!search
-81.286427450290887,28.761075954204653,CD,205204,MASSEY CADILLAC - SANFORD,262228,CLOSED,KRAUS_M,,2002-09-09T00:00:00.000Z,solvents,N,3700 S HWY 17-92,SANFORD,,,59,NAD83,DPHO,Chlorinated solvents,CAP_RAP SITE,EXACT,28,45,39.854,81,17,11.1277,664463.95,531226.57,,,CL,,1999 doqs,5000,,4,DPHO,WOEBER_A,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-10-19T10:19:57.000Z,2860,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_205204/gis-facility!search
-81.331255881926197,28.819218244793884,CD,162974,MATHEWS ASSOCIATES,232212,CLOSED,HEAVISIDE_C,No,1999-11-23T00:00:00.000Z,chlorinated solvents,N,645 HICKMAN CIRCLE,SANFORD,,,59,HARN,DPHO,doq/ok,CAP_RAP SITE,EXACT,28,49,9.1662,81,19,52.51,659956,537587,GRANDE_M,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2004-12-08T10:14:14.000Z,1999 doqs,5000,,4,DPHO,WOEBER_A,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-10-19T14:28:44.000Z,2150,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_162974/gis-facility!search
-80.803882208511979,28.231525532800809,CD,181295,MOCCASIN ISLAND CDV#2,246455,CLOSED,MELTON_D,,2001-01-25T00:00:00.000Z,,,MOCCASIN ISLAND RESTORATION AREA,MELBOUNE,,,5,NAD83,UNVR,Cattle Dip Vat,CAP_RAP SITE,EXACT,28,13,53.4729,80,48,13.9654,713007,473564,,,CL,,1999 doqs,5000,,4,DPHO,WOEBER_A,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-08-10T10:06:22.000Z,2609,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_181295/gis-facility!search
-80.7371460263915,28.36330453908365,CD,193581,MTC ENGINEERING,254364,CLOSED,MELTON_D,,2001-11-08T00:00:00.000Z,,,428 SHEARER BLVD,COCOA BEACH,32922,,5,HARN,DPHO,,CAP_RAP SITE,CENTR,28,21,47.8772,80,44,13.7152,719154.05,488364.87,WOEBER_A,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2006-01-12T15:13:15.000Z,1999 doqs,5000,,4,DPHO,WOEBER_A,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2006-01-12T15:13:15.000Z,2769,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_193581/gis-facility!search
-81.415504368836878,28.545857426755877,CD,197291,NATIONAL IMPORT SERVICES,254779,CLOSED,HARRINGTON_DR,,2002-01-29T00:00:00.000Z,,,275 COTTAGE HILL RD,ORLANDO,32805,,48,NAD83,DPHO,"TRPH, Arsenic, Lead",CAP_RAP SITE,EXACT,28,32,45.0675,81,24,55.8045,652387.11,507061.39,,,CL,,1999 doqs,5000,,4,DPHO,WOEBER_A,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2006-01-26T11:22:32.000Z,2780,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_197291/gis-facility!search
-80.993805636642293,27.724685959749806,CD,213047,R&L CARRIERS TRUCK SPILL,267453,CLOSED,FURGUSSON_W,,2003-04-09T00:00:00.000Z,process on-going therefore no due date,,,YEEHAW JUNCTION,,,49,NAD83,DPHO,acetone/xylene at site,CAP_RAP SITE,APPRX,27,43,28.8509,80,59,37.6896,695783.26,416826.29,,,CL,2003-04-09T00:00:00.000Z,1999 doqs,5000,,4,DPHO,WOEBER_A,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2006-01-31T07:49:16.000Z,2928,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_213047/gis-facility!search
-80.717554323281291,28.280381936355518,CD,218474,RALPH WILLIAMS ELEMENTARY SCHOOL,270665,CLOSED,FURGUSSON_W,,2003-07-28T00:00:00.000Z,,,1700 CLUBHOUSE DRIVE,ROCKLEDGE,32955,6614,5,NAD83,DPHO,School with pond at rear,CAP_RAP SITE,EXACT,28,16,49.3559,80,43,3.1851,721314.85,479210.43,,,CL,2003-07-31T00:00:00.000Z,1999 doqs,5000,,4,DPHO,WOEBER_A,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2006-01-13T10:38:05.000Z,2992,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_218474/gis-facility!search
-81.195754640228131,28.586348247571422,CD,169701,RESEARCH PAVILION UCF,238184,CLOSED,MELTON_D,,2000-05-01T00:00:00.000Z,Hydraulic Fluid,N,12424 RESEARCH PARKWAY,ORLANDO,32826,,48,NAD83,DPHO,location of hydr fld cont,CAP_RAP SITE,EXACT,28,35,10.8344,81,11,44.7057,673740.66,512025.45,WILLIAMS_CA,Florida Department of Environmental Protection,CL,2015-04-14T00:00:00.000Z,IMAGERY_11_13,500,500,3,DPHO,WILLIAMS_CA,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2015-04-14T14:27:32.000Z,2278,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_169701/gis-facility!search
-81.365516745619971,28.605189942634819,CD,164390,RITZ CLEANERS AKA FAIRWINDS AKA SARA PK,230462,CLOSED,MELTON_D,,1999-09-20T00:00:00.000Z,PCE,Y,911 N ORLANDO AVE,WINTER PARK,32789,,48,NAD83,DPHO,loc aof PCE in gw,CAP_RAP SITE,EXACT,28,36,18.6645,81,21,55.8491,657127,513752,,,CL,2003-04-01T00:00:00.000Z,1999 doqs,4999,,4,DPHO,WOEBER_A,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-10-18T11:18:41.000Z,2121,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_164390/gis-facility!search
-81.737544999473357,28.802649395981092,CD,219091,TAVARES AUTOMOTIVE CENTER,270943,CLOSED,FURGUSSON_W,,2003-07-22T00:00:00.000Z,,,918 W MAIN STREET,TAVARES,32778,,35,HARN,UNVR,UST,CAP_RAP SITE,EXACT,28,48,9.5184,81,44,15.1504,620418.84,534955.58,WOEBER_A,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2006-01-19T15:46:36.000Z,1999 doqs,5000,,4,DPHO,WOEBER_A,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2006-01-19T15:46:36.000Z,2998,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_219091/gis-facility!search
-81.292658389776122,28.580529466155372,CD,206279,TECHNI CHROME,263142,CLOSED,KRAUS_M,,2002-08-05T00:00:00.000Z,,,2471 N FORSYTH RD,ORLANDO,,,48,HARN,DPHO,"cyanide, heavy metals",CAP_RAP SITE,APPRX,28,34,49.8868,81,17,33.5591,664296.71,511168.11,WOEBER_A,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2006-01-26T14:46:59.000Z,1999 doqs,5000,,4,DPHO,WOEBER_A,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2006-01-26T14:46:59.000Z,2875,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_206279/gis-facility!search
-81.411643337267066,28.461765101309407,CD,25123,TEXTRON,244386,CLOSED,KRAUS_M,,2001-01-25T00:00:00.000Z,"free product-oil, solvents",N,2287 PREMIER ROW,ORLANDO,,,48,HARN,UNKN,,CAP_RAP SITE,EXACT,28,27,42.3352,81,24,41.9048,652960,497732,WOEBER_A,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-12-14T14:46:04.000Z,1999 doqs,5000,,4,DPHO,WOEBER_A,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-12-14T14:46:04.000Z,2461,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_25123/gis-facility!search
-81.411956338834557,28.501417166107714,CD,187819,TYMBER SKAN APARTMENTS,250710,CLOSED,MELTON_D,,2001-08-14T00:00:00.000Z,,,WINDCROSS LANE,ORLANDO,,,48,HARN,DPHO,Arsenic in soil,CAP_RAP SITE,APPRX,28,30,5.0826,81,24,43.0316,652837.2,502134.05,WOEBER_A,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2006-01-26T15:17:55.000Z,1999 doqs,5000,,4,DPHO,WOEBER_A,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2006-01-26T15:17:55.000Z,2707,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_187819/gis-facility!search
-81.471998105711236,28.467640517629963,CD,169578,UNIVERSAL STUDIOS ESCAPE,238113,CLOSED,ASHTON_K,,2000-06-30T00:00:00.000Z,,,    HOLLYWOOD WAY,ORLANDO,32819,,48,NAD83,DPHO,doq-ok,CAP_RAP SITE,APPRX,28,28,3.4867,81,28,19.1819,647049.31,498262.42,,,CL,,1999 doqs,5000,,4,DPHO,WOEBER_A,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2006-01-27T08:11:29.000Z,2274,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_169578/gis-facility!search
-81.370255718025334,28.571216045409571,CD,187728,USDA HORTICULTURAL RESEARCH LAB (FORMER),250687,CLOSED,HOUSTON_G,,2001-08-09T00:00:00.000Z,"PESTICIDES, METALS",U,2120 CAMDEN ROAD,ORLANDO,,,48,HARN,DPHO,Former Agricultural Reseb,CAP_RAP SITE,APPRX,28,34,16.3585,81,22,12.9094,656745.34,509970.02,WOEBER_A,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2006-01-26T10:13:48.000Z,1999 doqs,1977,,4,DPHO,WOEBER_A,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2006-01-26T10:13:48.000Z,2705,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_187728/gis-facility!search
